PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Calazans, E; Lopes, A; Girotto, L; de Paula, ALO; Franco, AC; Ferreira, CS				Calazans, E.; Lopes, A.; Girotto, L.; de Paula, A. L. O.; Franco, A. C.; Ferreira, C. S.			Mechanical control inadvertently increases risk of alien plant invasion: influence of stem fragmentation and inundation regimes on Arundo donax regeneration in Neotropical savanna	AUSTRALIAN JOURNAL OF BOTANY												Context. Arundo donax L. is an exotic, perennial grass that has invaded dryland and wetland savannas of central Brazil. This species produces sterile flowers in its introduced range and propagates vegetatively via rhizomes and stem fragments. Aims. We investigated bud sprouting capacity after fragmentation, which plays a major role in plant-proliferation ability, invasiveness and its escape from weed-control measures. Methods. We evaluated the effects of size, different periods of desiccation (by exposure to air), submersion and water-column height on the regenerative capacity of single-node stem fragments. Key results. Fragments of a minimum size of 3-4 cm successfully regenerated new plants. The regenerative capacity of single-node stem fragments (3-10 cm length) rapidly decreased after 1 week of air desiccation. Stem fragments that were submerged for 30 days resprouted and formed plants in a water column of 5, 10 or 15 cm, with no significant difference from the controls. However, leaves did not expand and shoot elongation was adversely affected in 15 cm of non-aerated water. This loss of performance was reversed when the newly formed plants were removed from the water and transferred to a moist substrate. Implications. Our findings suggest that weed management, which involves cutting the plant to ground level without removing it from the site, is inefficient and can intensify the potential for invasion by A. donax, especially in the rainy season, when left-over stem fragments remain hydrated and capable of regeneration. Its establishment near riverbanks must be monitored because submerged propagules remain viable and able to resprout.					Franco, Augusto C/B-1615-2008; Ferreira, Cristiane Silva/A-9347-2013; Lopes, Aline/G-5773-2012; Rangel Calazans Junior, Elson/J-1361-2017	Franco, Augusto C/0000-0003-0869-5989; Ferreira, Cristiane Silva/0000-0002-7719-5235; Lopes, Aline/0000-0001-5771-4643; Rangel Calazans Junior, Elson/0000-0003-1744-7477; Girotto Lagreca da Silva, Lucas/0000-0001-5366-225X; Oliveira de Paula, Ana Luisa/0000-0002-8626-0887													0067-1924	1444-9862					2023	71	5					223	230		10.1071/BT22139	http://dx.doi.org/10.1071/BT22139		JUN 2023											WOS:001007700700001
J	Holladay, SK; Bridges, W; Jones, MA; Campbell, BT				Holladay, Sarah K.; Bridges, William; Jones, Michael A.; Campbell, B. Todd			Growth, boll development, agronomic performance, and fiber quality of <i>Gossypium barbadense</i> L. in the southeastern US Coastal Plain	CROP SCIENCE												Pima (Gossypium barbadense L.) cotton is currently grown commercially in the western United States and has exceptional fiber quality, which provides an economic value almost two times greater than Upland (Gossypium hirsutum L.) cotton. Due to limited experience with Pima production in the southeastern United States, our primary objective was to compare the growth, development, agronomic performance, and fiber quality of four Pima genotypes with a high-yielding high fiber quality commercial Upland cultivar under irrigated and dryland conditions at different planting dates. Lint yields of all Pima genotypes were similar to 50% less and had lower lint percentages (38.0-42.4%) than the Upland genotype (45.7%); however, the Pima genotypes had consistently lower micronaire values and increased fiber strength, length, and uniformity. Although irrigation did not significantly impact agronomic and fiber quality performance, plants grown under supplemental irrigation developed 10% more bolls throughout the season, mostly occurring on monopodial branches and at mainstem nodal positions above 15. Bolls on Pima genotypes were 13-34% smaller than the Upland genotype and developed at more distal and higher nodal positions in the plant canopy. The highest net returns were found in 2019 at the early planting date, displaying the importance of timely planting of Pima genotypes when grown in the southeastern United States. Results suggest that irrigation may not be required for Pima production in the southeast, early planting is preferred to obtain maximum yields, and increasing lint percent, boll number, or earliness through breeding may improve Pima yields in the southeastern United States.						Holladay, Sarah/0009-0009-2599-5941; Campbell, Todd/0000-0001-8895-5757													0011-183X	1435-0653				JUL	2022	62	4					1461	1471		10.1002/csc2.20756	http://dx.doi.org/10.1002/csc2.20756		JUN 2022											WOS:000814601100001
J	Brown, RF; Sala, OE; Sinsabaugh, RL; Collins, SL				Brown, Renee F.; Sala, Osvaldo E.; Sinsabaugh, Robert L.; Collins, Scott L.			Temporal Effects of Monsoon Rainfall Pulses on Plant Available Nitrogen in a Chihuahuan Desert Grassland	JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES												Drylands are often characterized by a pulse dynamics framework in which episodic rain events trigger brief pulses of biological activity and resource availability that regulate primary production. In the northern Chihuahuan Desert, growing season precipitation typically comes from monsoon rainstorms that stimulate soil microbial processes like decomposition, releasing inorganic nitrogen needed by plant processes. Compared to microbes, plants require greater amounts of soil moisture, typically from larger monsoon storms predicted to become less frequent and more intense in the future. Yet field-based studies linking rainfall pulses with soil nutrient dynamics are rare. Consequently, little is known about how changes in rainfall patterns may affect plant available nitrogen in dryland soils, particularly across temporal scales. We measured daily and seasonal responses of soil inorganic nitrogen and related parameters to experimentally applied small frequent and large infrequent rain events throughout a summer growing season in a Chihuahuan Desert grassland. Contrary to long-standing theories around resource pulse dynamics in drylands, nitrogen availability did not pulse following experimental rain events. Moreover, large infrequent events resulted in significantly less plant available nitrogen despite causing distinct pulses of increased soil moisture availability that persisted for several days. Overall, nitrogen availability increased over the growing season, especially following small frequent rain events that also stimulated some microbial ecoenzymatic activities. Our results suggest that projected changes in climate to fewer, larger rain events could significantly impact primary production in desert grasslands by decreasing plant available nitrogen when soil moisture is least limiting to plant growth.					Brown, Renée F./S-8644-2019; Collins, Scott/P-7742-2014	Brown, Renée F./0000-0002-4986-7663; Sala, Osvaldo/0000-0003-0142-9450; Collins, Scott/0000-0002-0193-2892													2169-8953	2169-8961				JUN	2022	127	6							e2022JG006938	10.1029/2022JG006938	http://dx.doi.org/10.1029/2022JG006938													WOS:000813499300001
J	Zurqani, HA; Allen, JS; Post, CJ; Pellett, CA; Walker, TC				Zurqani, H. A.; Allen, J. S.; Post, C. J.; Pellett, C. A.; Walker, T. C.			Mapping and quantifying agricultural irrigation in heterogeneous landscapes using Google Earth Engine	REMOTE SENSING APPLICATIONS-SOCIETY AND ENVIRONMENT												Geospatial analysis using remote sensing data has emerged as an effective tool to monitor irrigated lands over a variety of climatic conditions and locations. Humid and heterogeneous landscapes such as those in the South Atlantic Coastal Plain are challenging for satellite image classification over large spatial extents. The objectives of this study are to: 1) compile relevant vegetation indices for mapping and quantifying irrigated and dryland agricultural areas across the coastal plain region of South Carolina, USA; 2) identify the spatial and temporal change of the agricultural irrigation areas in the region over time; 3) compare the results to county-level statistics reported by the United States Department of Agriculture (USDA) in the study area. In this study, a framework has been developed to regularly monitor irrigated agriculture's extent and distribution using high-spatial-resolution Sentinel-2 imagery for the coastal plain of South Carolina region using the Google Earth Engine (GEE) platform. The maps were produced using random forest supervised classification for three years with overall accuracy assessments of 83.73% (2016), 86.18% (2017), and 84.55% (2018). The major irrigated crops in the study area are corn, cotton, soybeans, and peanuts. Overall, the irrigated crops' distribution areas were mainly concentrated in counties near the center of the studied region. The produced maps will provide valuable information for the development of irrigated agriculture and the optimization of irrigation water use in the region. The methodology followed in this study can be applied to any other regions around the world with similar landscapes and climatic conditions.					ZURQANI, Hamdi A./G-5433-2016	ZURQANI, Hamdi A./0000-0002-9250-4534													2352-9385					AUG	2021	23								100590	10.1016/j.rsase.2021.100590	http://dx.doi.org/10.1016/j.rsase.2021.100590		AUG 2021											WOS:000687212900003
J	Kayacetin, F				Kayacetin, Fatma			EFFECT OF ENVIRONMENT ON SEED AND OIL YIELD OF TURKISH <i>BRASSICA RAPA</i> L. GENOTYPES	FRESENIUS ENVIRONMENTAL BULLETIN												Brassica rapa L. can provide important genetic diversity for crop improvement with rotation benefits to dryland wheat. It can also be cultivated on marginal areas and can serve as a source of biofuel production. This research aimed to determine the highest yielding genotypes for a specific environment may be useful for breeders and farmers. The yield and yield components of five pure genotypes were analysed in four environments obtained through the combination of two locations and two years of harvest in a three-replicates design. The highest and lowest mean values of the examined properties in genotypes were detected as 133.073.9 cm in plant height, 8.9-5.7 in branches plant(-1), 292.4-125.3 in pods plant-1, 2.24-1.62 g in thousand seed weight, 1655.5-576.0 kg ha(-1) in seed yield and 506.4-140.6 kg ha(-1) in crude oil yield. Considering the performance of genotypes, the most suitable genotype in term of seed yield and crude oil yield and environment were determined as Genotype 3 (Tokat), Environment 4 (Ikizce 2018-2019). Results of this study indicate that, the Genotype 3 can be registered as a variety for specified regions. The would be new variety or the Genotype 3 appeared to be superior in performance and stability for crude oil yield and has higher values compared to the means of other genotypes. Thus, this genotype was the best candidate variety and recommended in all of the studied environments or included in breeding programme to develop high yielding and stable genotypes.					Kayacetin, Fatma/AGF-9477-2022	Kayacetin, Fatma/0000-0002-7029-2825													1018-4619	1610-2304					2021	30	1					60	69																WOS:000629181200007
J	Blasch, G; Li, ZH; Taylor, JA				Blasch, Gerald; Li, Zhenhai; Taylor, James A.			Multi-temporal yield pattern analysis method for deriving yield zones in crop production systems	PRECISION AGRICULTURE												Easy-to-use tools using modern data analysis techniques are needed to handle spatio-temporal agri-data. This research proposes a novel pattern recognition-based method, Multi-temporal Yield Pattern Analysis (MYPA), to reveal long-term (> 10 years) spatio-temporal variations in multi-temporal yield data. The specific objectives are: i) synthesis of information within multiple yield maps into a single understandable and interpretable layer that is indicative of the variability and stability in yield over a 10 + years period, and ii) evaluation of the hypothesis that the MYPA enhances multi-temporal yield interpretation compared to commonly-used statistical approaches. The MYPA method automatically identifies potential erroneous yield maps; detects yield patterns using principal component analysis; evaluates temporal yield pattern stability using a per-pixel analysis; and generates productivity-stability units based on k-means clustering and zonal statistics. The MYPA method was applied to two commercial cereal fields in Australian dryland systems and two commercial fields in a UK cool-climate system. To evaluate the MYPA, its output was compared to results from a classic, statistical yield analysis on the same data sets. The MYPA explained more of the variance in the yield data and generated larger and more coherent yield zones that are more amenable to site-specific management. Detected yield patterns were associated with varying production conditions, such as soil properties, precipitation patterns and management decisions. The MYPA was demonstrated as a robust approach that can be encoded into an easy-to-use tool to produce information layers from a time-series of yield data to support management.					Blasch, Gerald/AAN-2733-2020; Li, Zhenhai/AAU-3396-2020; Taylor, James A/E-6616-2011	Blasch, Gerald/0000-0002-8265-0052; Li, Zhenhai/0000-0001-9878-3274; Taylor, James/0000-0001-9709-8689													1385-2256	1573-1618				DEC	2020	21	6					1263	1290		10.1007/s11119-020-09719-1	http://dx.doi.org/10.1007/s11119-020-09719-1		MAY 2020											WOS:000530788600002
J	Balkcom, KS; Bowen, KL				Balkcom, Kipling S.; Bowen, Kira L.			Corn Response Across Plant Densities and Row Configurations for Different Moisture Environments	INTERNATIONAL JOURNAL OF AGRONOMY												Corn (Zea mays L.) production in the Southeast can be negatively impacted by erratic summer rainfall and drought-prone, coarse-textured soils, but irrigation combined with conservation tillage and cover crops may support greater plant densities arranged in different row configurations to improve yield. We examined five site-years of data across two soil types in Alabama to compare corn yields in a conservation system across three plant densities for single- and twin-row configurations in dryland and irrigated moisture regimes. Treatments were arranged with a split plot treatment restriction in a RCB design with three replications. Main plots were irrigation level (no irrigation and irrigation), and subplots were a factorial arrangement of three plant densities (5.9, 7.4, and 8.9 plants m(-2)) and row configurations (single and twin). A moisture environment (low and moderate) variable, defined by growing season rainfall, was used to average over site-years. In general, irrigation in the moderate-moisture environment improved each measured variable (plant height, stover yield, corn yield, and test weight) and decreased grain N concentration and aflatoxin levels compared to the low-moisture environment with no irrigation. Benefits of increased rainfall and irrigation to reduce soil moisture stress across drought-prone soils were evident. Pooled results across all site-years indicated no yield response as plant density increased, but greater yields were observed with the greatest plant densities in the moderate-moisture environments. No advantage for twin-row corn production was observed across five site-years in Alabama, which indicates either row configuration can be successfully adopted.						Balkcom, Kip/0000-0003-0762-7386													1687-8159	1687-8167				MAR 5	2020	2020								4518062	10.1155/2020/4518062	http://dx.doi.org/10.1155/2020/4518062													WOS:000522389800001
J	Fick, SE; Day, N; Duniway, MC; Hoy-Skubik, S; Barger, NN				Fick, Stephen E.; Day, Natalie; Duniway, Michael C.; Hoy-Skubik, Sean; Barger, Nichole N.			Microsite enhancements for soil stabilization and rapid biocrust colonization in degraded drylands	RESTORATION ECOLOGY												In dryland ecosystems, natural recovery of biological soil crusts (biocrusts) following disturbance may be slow or inhibited, necessitating active restoration practices. While biocrusts can be readily propagated under environmentally controlled conditions, rehabilitation in the field is complicated by environmental stresses which may be particularly acute in degraded, destabilized soils with harsh climatic conditions at the soil surface. In this study, we first present the results of a field trial at a severely degraded rangeland site examining the stabilizing effects of various soil amendments (polysaccharide glues and polyacrylamides) in combination with biocrust inoculum. We found that a psyllium compound was the only amendment to maintain effectiveness after 19 months, and the only treatment that maintained biocrust inoculum throughout the trial. In a subsequent short-term experiment where plots were shaded and watered, we examined how biocrust inoculation rate (0, 20, and 40% initial cover) and the psyllium-based amendment affected biocrust growth. After 4 months, visible biocrust cover in inoculated plots was greater than in controls, but only chlorophyll a exhibited a dosage-response to inoculum application rate, indicating preferential establishment of cyanobacteria. Psyllium did not affect biocrust development but did improve soil stability. Shade and watering buffered against temperature extremes (up to 15 degrees C) and increased the duration of moist surface conditions necessary for biocrust growth by up to 30%, mimicking conditions more common in the fall and winter months. Our results suggest that inducing early successional biocrusts on a highly degraded site is possible with suitable microclimate conditions.						Hoy-Skubik, Sean/0000-0002-9157-0126; Fick, Stephen/0000-0002-3548-6966; Day, Natalie/0000-0002-8768-5705; Duniway, Michael/0000-0002-9643-2785													1061-2971	1526-100X				AUG	2020	28			2	SI		S139	S149		10.1111/rec.13071	http://dx.doi.org/10.1111/rec.13071		DEC 2019											WOS:000500670400001
J	Hegedus, PB; Ewing, SA; Jones, C; Maxwell, BD				Hegedus, Paul B.; Ewing, Stephanie A.; Jones, Clain; Maxwell, Bruce D.			Using spatially variable nitrogen application and crop responses to evaluate crop nitrogen use efficiency	NUTRIENT CYCLING IN AGROECOSYSTEMS												Low nitrogen use efficiency (NUE) is ubiquitous in agricultural systems, with mounting global scale consequences for both atmospheric aspects of climate and downstream ecosystems. Since NUE-related soil characteristics such as water holding capacity and organic matter are likely to vary at small scales (< 1 ha), understanding the influence of soil characteristics on NUE at the subfield scale (< 32 ha) could increase fertilizer NUE. Here, we quantify NUE in four conventionally managed dryland winter-wheat fields in Montana following multiple years of sub-field scale variation in experimental N fertilizer applications. To inform farmer decisions that incorporates NUE, we developed a generalizable model to predict subfield scale NUE by comparing six candidate models, using ecological and biogeochemical data gathered from open-source data repositories and from normal farm operations, including yield and protein monitoring data. While NUE varied across fields and years, efficiency was highest in areas of fields with low N availability from both fertilizer and estimated mineralization of soil organic N (SON). At low levels of applied N, distinct responses among fields suggest distinct capacities to supply non-fertilizer plant-available N, suggesting that mineralization supplies more available N in locations with higher total N, reducing efficiency for any applied rate. Comparing modelling approaches, a random forest regression model of NUE provided predictions with the least error relative to observed NUE. Subfield scale predictive models of NUE can help to optimize efficiency in agronomic systems, maximizing both economic net return and NUE, which provides a valuable approach for optimization of nitrogen fertilizer use.					jones, clain a/F-1111-2013	Maxwell, Bruce/0000-0001-7775-9419; Hegedus, Paul/0000-0002-6288-4345													1385-1314	1573-0867				MAY	2023	126	1					1	20		10.1007/s10705-023-10263-3	http://dx.doi.org/10.1007/s10705-023-10263-3		MAR 2023											WOS:000952391600001
J	Davies, KW; Bates, JD; Svejcar, L				Davies, Kirk W.; Bates, Jon D.; Svejcar, Lauren			Native lagomorphs prolong legacy effects limiting restoration of imperiled shrub-steppe communities	RESTORATION ECOLOGY												Over the last +150 years, increases in woody vegetation in drylands and associated declines in herbaceous vegetation have led to widespread interest in reversing this trend. However, the effects of native, noncharismatic herbivores, such as lagomorphs, on these efforts are largely unknown. For 11 years post-treatment, we quantified the effects of native lagomorphs on restoration efforts in sagebrush (Artemisia L.) communities exhibiting legacy effects of past management, including depleted understories and overabundant sagebrush. Reducing sagebrush and seeding perennial grasses was necessary to attain substantial increases in large perennial grass cover and density, but this outcome was realized only with lagomorph exclusion. A small native bunchgrass and perennial forb cover and density increased in all treatments with lagomorph exclusion. This suggests that lagomorphs contribute to the persistence of a depleted understory in areas with increased woody vegetation. In areas where sagebrush was reduced, the cover and density of sagebrush was greater with lagomorph exclusion. This suggests that lagomorphs could hinder sagebrush recovery after disturbances that reduce or eliminate sagebrush. Lagomorph herbivory had a substantial effect on vegetation dynamics and affected the outcome of restoration efforts in these dryland systems. This could reduce livestock forage and alter habitat of wildlife species, potentially affecting their conservation. Lagomorphs and other noncharismatic, native herbivores may facilitate the persistence of depleted understories in areas where woody plants have increased. Results of this study suggests that the potential effects of lagomorph and other native herbivores should be considered and addressed in management, restoration, and conservation plans.																			1061-2971	1526-100X				MAY	2023	31	4								10.1111/rec.13882	http://dx.doi.org/10.1111/rec.13882		FEB 2023											WOS:000936813500001
